original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\2019_10_15_done\11D\PA154879.JPG,PA154879_1.jpg,2019-10-15,D11,D11,1,0.7615,Syrphidae,100,,Apis_mellifera,0,Coleoptera,0,0.0046,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154880.JPG,PA154880_1.jpg,2019-10-15,D11,D11,1,0.7625,Syrphidae,98.3,,Apis_mellifera,1.4,Coleoptera,0.1,0.0987,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154881.JPG,PA154881_1.jpg,2019-10-15,D11,D11,1,0.7121,Syrphidae,100,,Diptera,0,Wasp,0,0.0011,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154882.JPG,PA154882_1.jpg,2019-10-15,D11,D11,1,0.8818,Syrphidae,99.9,,Apis_mellifera,0,Diptera,0,0.0128,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154883.JPG,PA154883_1.jpg,2019-10-15,D11,D11,1,0.778,Syrphidae,51.9,,Apis_mellifera,26.7,Wasp,9.7,1.3772,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154884.JPG,PA154884_1.jpg,2019-10-15,D11,D11,1,0.8446,Syrphidae,99.9,,Diptera,0,Apis_mellifera,0,0.0056,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154885.JPG,PA154885_1.jpg,2019-10-15,D11,D11,1,0.8414,Syrphidae,100,,Diptera,0,Apis_mellifera,0,0.0022,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154886.JPG,PA154886_1.jpg,2019-10-15,D11,D11,1,0.8059,Diptera,92.1,,Syrphidae,7.9,Coleoptera,0,0.2813,0.9755,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154887.JPG,PA154887_1.jpg,2019-10-15,D11,D11,1,0.7372,Lasioglossum,96,,Halictus,2,Halictus_rubicundus,0.6,0.2343,0.9521,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154888.JPG,PA154888_1.jpg,2019-10-15,D11,D11,1,0.7564,Lasioglossum,91.5,,Halictus,6.9,Halictus_rubicundus,0.8,0.3596,0.9521,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154893.JPG,PA154893_1.jpg,2019-10-15,D11,D11,1,0.7807,Apis_mellifera,72.7,,Syrphidae,24.4,Halictus_scabiosae,1.5,0.7464,0.9707,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154946.JPG,PA154946_1.jpg,2019-10-15,D11,D11,1,0.7971,Syrphidae,99.9,,Wasp,0,Coleoptera,0,0.0062,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154947.JPG,PA154947_1.jpg,2019-10-15,D11,D11,1,0.7776,Wasp,99.9,,Paranthidium,0,Agapostemon_splendens,0,0.0054,0.9575,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154948.JPG,PA154948_1.jpg,2019-10-15,D11,D11,1,0.7724,Wasp,100,,Syrphidae,0,Nomada,0,0.0003,0.9575,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154949.JPG,PA154949_1.jpg,2019-10-15,D11,D11,1,0.7757,Syrphidae,99.9,,Halictus_rubicundus,0,Halictus_ligatus,0,0.0081,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154950.JPG,PA154950_1.jpg,2019-10-15,D11,D11,1,0.7969,Syrphidae,100,,Diptera,0,Halictus_rubicundus,0,0.0003,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154951.JPG,PA154951_1.jpg,2019-10-15,D11,D11,1,0.7256,Augochlorella,56.9,,Augochloropsis,25.1,Augochlora,10.2,1.2086,0.8452,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154953.JPG,PA154953_1.jpg,2019-10-15,D11,D11,1,0.7321,Augochloropsis,88.8,,Augochlorella,4.1,Corynura,2.3,0.5711,0.8985,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154954.JPG,PA154954_1.jpg,2019-10-15,D11,D11,1,0.7649,Wasp,84.4,,Ceratina,13.7,Syrphidae,0.3,0.5373,0.9575,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154955.JPG,PA154955_1.jpg,2019-10-15,D11,D11,1,0.7444,Augochloropsis,97.9,,Augochlora,1.6,Augochlorella,0.5,0.1162,0.8985,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154956.JPG,PA154956_1.jpg,2019-10-15,D11,D11,1,0.7485,Augochloropsis,99.9,,Augochlorella,0.1,Augochlora,0,0.0077,0.8985,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154984.JPG,PA154984_1.jpg,2019-10-15,D11,D11,1,0.7714,Halictus_tripartitus,77.9,,Halictus_rubicundus,12.8,Halictus_ligatus,5.9,0.7764,0.7959,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154985.JPG,PA154985_1.jpg,2019-10-15,D11,D11,1,0.7836,Syrphidae,99.8,,Halictus_scabiosae,0.1,Diptera,0.1,0.0203,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154986.JPG,PA154986_1.jpg,2019-10-15,D11,D11,1,0.7688,Syrphidae,99.2,,Apis_mellifera,0.1,Lasioglossum,0.1,0.0719,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154987.JPG,PA154987_1.jpg,2019-10-15,D11,D11,1,0.7813,Syrphidae,99.1,,Lasioglossum,0.8,Agapostemon_virescens,0,0.0527,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154988.JPG,PA154988_1.jpg,2019-10-15,D11,D11,1,0.7872,Syrphidae,99.9,,Agapostemon_virescens,0,Halictus_ligatus,0,0.0088,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154990.JPG,PA154990_1.jpg,2019-10-15,D11,D11,1,0.7705,Syrphidae,100,,Wasp,0,Diptera,0,0.0012,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154991.JPG,PA154991_1.jpg,2019-10-15,D11,D11,1,0.7594,Syrphidae,100,,Wasp,0,Coleoptera,0,0.0032,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154992.JPG,PA154992_1.jpg,2019-10-15,D11,D11,1,0.77,Wasp,99.9,,Syrphidae,0.1,Apis_mellifera,0,0.0068,0.9575,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\11D\PA154994.JPG,PA154994_1.jpg,2019-10-15,D11,D11,1,0.8579,Syrphidae,100,,Diptera,0,Apis_mellifera,0,0.0014,0.9836,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_15_done\14D\PA154852.JPG,PA154852_1.jpg,2019-10-15,D14,D14,1,0.7719,Coleoptera,94.4,,Xylocopa_flavorufa,3.8,Syrphidae,0.8,0.2901,0.9916,Hydrangea paniculata,Late,93-78074C,NA,0,Lacy panicle,NA,White,0,,0,NA
Braatz_images\2019_10_15_done\14D\PA154853.JPG,PA154853_1.jpg,2019-10-15,D14,D14,1,0.7215,Coleoptera,85.1,,Xylocopa_flavorufa,8.3,Amegilla,1.8,0.6729,0.9916,Hydrangea paniculata,Late,93-78074C,NA,0,Lacy panicle,NA,White,0,,0,NA
Braatz_images\2019_10_15_done\14D\PA154854.JPG,PA154854_1.jpg,2019-10-15,D14,D14,1,0.7697,Coleoptera,97.7,,Syrphidae,1.1,Oxaea,0.4,0.1554,0.9916,Hydrangea paniculata,Late,93-78074C,NA,0,Lacy panicle,NA,White,0,,0,NA
Braatz_images\2019_10_15_done\18B\PA154732.JPG,PA154732_1.jpg,2019-10-15,B18,B18,1,0.7354,Syrphidae,97.9,,Coleoptera,1.3,Diptera,0.3,0.128,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154733.JPG,PA154733_1.jpg,2019-10-15,B18,B18,1,0.7587,Syrphidae,98,,Diptera,0.9,Coleoptera,0.4,0.1359,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154734.JPG,PA154734_1.jpg,2019-10-15,B18,B18,1,0.7268,Syrphidae,99.3,,Wasp,0.4,Lasioglossum,0.1,0.0509,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154735.JPG,PA154735_1.jpg,2019-10-15,B18,B18,1,0.7213,Syrphidae,99.9,,Diptera,0,Apis_mellifera,0,0.0081,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154736.JPG,PA154736_1.jpg,2019-10-15,B18,B18,1,0.7787,Syrphidae,99.9,,Diptera,0,Coleoptera,0,0.0064,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154737.JPG,PA154737_1.jpg,2019-10-15,B18,B18,1,0.7562,Syrphidae,100,,Diptera,0,Wasp,0,0.0001,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154738.JPG,PA154738_1.jpg,2019-10-15,B18,B18,1,0.7878,Syrphidae,99.7,,Coleoptera,0.2,Wasp,0.1,0.0265,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154739.JPG,PA154739_1.jpg,2019-10-15,B18,B18,1,0.7605,Syrphidae,99.3,,Hylaeus,0.4,Lasioglossum,0.2,0.0506,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154740.JPG,PA154740_1.jpg,2019-10-15,B18,B18,1,0.7302,Syrphidae,98.9,,Hylaeus,0.6,Wasp,0.3,0.074,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154741.JPG,PA154741_1.jpg,2019-10-15,B18,B18,1,0.7503,Augochlora,42.6,,Augochloropsis,32.8,Augochlorella,24.3,1.0952,0.9524,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154742.JPG,PA154742_1.jpg,2019-10-15,B18,B18,1,0.7674,Augochloropsis,91.5,,Augochlora,7.4,Pseudaugochlora,0.8,0.3361,0.8985,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154743.JPG,PA154743_1.jpg,2019-10-15,B18,B18,1,0.7172,Augochloropsis,99.5,,Augochlora,0.4,Augochlorella,0.1,0.0331,0.8985,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154744.JPG,PA154744_1.jpg,2019-10-15,B18,B18,1,0.7047,Augochlorella,50.4,,Augochloropsis,38.9,Augochlora,10.6,0.9571,0.8452,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154745.JPG,PA154745_1.jpg,2019-10-15,B18,B18,1,0.8248,Syrphidae,100,,Diptera,0,Anthidium_florentinum,0,0.0011,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154746.JPG,PA154746_1.jpg,2019-10-15,B18,B18,1,0.8106,Syrphidae,100,,Diptera,0,Wasp,0,0.0009,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154747.JPG,PA154747_1.jpg,2019-10-15,B18,B18,1,0.8005,Syrphidae,100,,Diptera,0,Wasp,0,0.0007,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154748.JPG,PA154748_1.jpg,2019-10-15,B18,B18,1,0.8151,Syrphidae,99.7,,Diptera,0.1,Epeolus,0.1,0.028,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154749.JPG,PA154749_1.jpg,2019-10-15,B18,B18,1,0.8281,Syrphidae,99.9,,Diptera,0.1,Coleoptera,0,0.0132,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154750.JPG,PA154750_1.jpg,2019-10-15,B18,B18,1,0.8101,Syrphidae,100,,Diptera,0,Coleoptera,0,0.0019,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154751.JPG,PA154751_1.jpg,2019-10-15,B18,B18,1,0.7516,Syrphidae,100,,Diptera,0,Coleoptera,0,0.0024,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154752.JPG,PA154752_1.jpg,2019-10-15,B18,B18,1,0.7401,Syrphidae,99.9,,Diptera,0,Wasp,0,0.007,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154753.JPG,PA154753_1.jpg,2019-10-15,B18,B18,1,0.7991,Syrphidae,99.9,,Diptera,0,Apis_mellifera,0,0.0057,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154754.JPG,PA154754_1.jpg,2019-10-15,B18,B18,1,0.822,Syrphidae,99.9,,Apis_mellifera,0,Epeolus,0,0.0129,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154755.JPG,PA154755_1.jpg,2019-10-15,B18,B18,1,0.7964,Syrphidae,99.8,,Diptera,0.1,Halictus_scabiosae,0,0.0149,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154756.JPG,PA154756_1.jpg,2019-10-15,B18,B18,1,0.723,Syrphidae,100,,Pseudapis,0,Wasp,0,0.0033,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154767.JPG,PA154767_1.jpg,2019-10-15,B18,B18,1,0.7703,Lasioglossum,54.9,,Halictus_ligatus,27.4,Hylaeus,7.6,1.2469,0.9521,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154768.JPG,PA154768_1.jpg,2019-10-15,B18,B18,1,0.764,Lasioglossum,72.1,,Halictus_tripartitus,6.8,Halictus,5.4,1.1837,0.9521,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154769.JPG,PA154769_1.jpg,2019-10-15,B18,B18,1,0.7491,Lasioglossum,97.3,,Halictus_rubicundus,1.6,Halictus,0.8,0.153,0.9521,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154770.JPG,PA154770_1.jpg,2019-10-15,B18,B18,1,0.819,Syrphidae,100,,Wasp,0,Apis_mellifera,0,0.0007,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154771.JPG,PA154771_1.jpg,2019-10-15,B18,B18,1,0.8148,Syrphidae,100,,Wasp,0,Diptera,0,0.0006,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154772.JPG,PA154772_1.jpg,2019-10-15,B18,B18,1,0.7941,Syrphidae,100,,Wasp,0,Diptera,0,0.0032,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154773.JPG,PA154773_1.jpg,2019-10-15,B18,B18,1,0.8093,Syrphidae,100,,Wasp,0,Apis_mellifera,0,0.0002,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154774.JPG,PA154774_1.jpg,2019-10-15,B18,B18,1,0.8137,Syrphidae,100,,Wasp,0,Lasioglossum,0,0.0005,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154899.JPG,PA154899_1.jpg,2019-10-15,B18,B18,1,0.7357,Coleoptera,82.1,,Wasp,7,Lepidoptera,5.8,0.7136,0.9916,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154900.JPG,PA154900_1.jpg,2019-10-15,B18,B18,1,0.7118,Syrphidae,53.5,,Diptera,39.2,Meliponini,2.4,1.0472,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154903.JPG,PA154903_1.jpg,2019-10-15,B18,B18,1,0.7553,Syrphidae,99.9,,Apis_mellifera,0,Coleoptera,0,0.0104,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154904.JPG,PA154904_1.jpg,2019-10-15,B18,B18,1,0.7861,Syrphidae,100,,Diptera,0,Wasp,0,0.0007,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154905.JPG,PA154905_1.jpg,2019-10-15,B18,B18,1,0.7695,Syrphidae,99.9,,Wasp,0,Coleoptera,0,0.0116,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154906.JPG,PA154906_1.jpg,2019-10-15,B18,B18,1,0.7775,Syrphidae,100,,Wasp,0,Coleoptera,0,0.0031,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154907.JPG,PA154907_1.jpg,2019-10-15,B18,B18,1,0.7014,Syrphidae,98.9,,Diptera,0.8,Meliponini,0.2,0.0673,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154909.JPG,PA154909_1.jpg,2019-10-15,B18,B18,1,0.7229,Syrphidae,99.7,,Coleoptera,0.1,Apis_mellifera,0.1,0.025,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154910.JPG,PA154910_1.jpg,2019-10-15,B18,B18,1,0.7161,Syrphidae,96.4,,Coleoptera,1.2,Megachile,1.1,0.2271,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154914.JPG,PA154914_1.jpg,2019-10-15,B18,B18,1,0.7463,Syrphidae,100,,Anthophora,0,Nomia,0,0.0023,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154915.JPG,PA154915_1.jpg,2019-10-15,B18,B18,1,0.7419,Syrphidae,98.7,,Diptera,1.2,Coleoptera,0.1,0.0766,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154916.JPG,PA154916_1.jpg,2019-10-15,B18,B18,1,0.7563,Syrphidae,99.8,,Diptera,0.1,Coleoptera,0,0.0129,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154918.JPG,PA154918_1.jpg,2019-10-15,B18,B18,1,0.7632,Syrphidae,99.9,,Coleoptera,0,Diptera,0,0.0083,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154919.JPG,PA154919_1.jpg,2019-10-15,B18,B18,1,0.7729,Syrphidae,99.8,,Nomada,0,Epeolus,0,0.0184,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154920.JPG,PA154920_1.jpg,2019-10-15,B18,B18,1,0.7789,Syrphidae,96.8,,Halictus_scabiosae,1.1,Bombus_hypocrita,0.3,0.2288,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154921.JPG,PA154921_1.jpg,2019-10-15,B18,B18,1,0.7695,Syrphidae,99.9,,Diptera,0,Coleoptera,0,0.0098,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154922.JPG,PA154922_1.jpg,2019-10-15,B18,B18,1,0.758,Syrphidae,100,,Diptera,0,Wasp,0,0.0018,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154923.JPG,PA154923_1.jpg,2019-10-15,B18,B18,1,0.801,Syrphidae,99,,Wasp,0.5,Coleoptera,0.4,0.0627,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154924.JPG,PA154924_1.jpg,2019-10-15,B18,B18,1,0.7623,Syrphidae,98,,Wasp,1.9,Agapostemon_splendens,0.1,0.1028,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154925.JPG,PA154925_1.jpg,2019-10-15,B18,B18,1,0.8212,Syrphidae,99.9,,Diptera,0,Wasp,0,0.0051,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154926.JPG,PA154926_1.jpg,2019-10-15,B18,B18,1,0.8147,Syrphidae,99.9,,Diptera,0,Wasp,0,0.0062,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154927.JPG,PA154927_1.jpg,2019-10-15,B18,B18,1,0.7908,Syrphidae,100,,Wasp,0,Coleoptera,0,0.0011,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154928.JPG,PA154928_1.jpg,2019-10-15,B18,B18,1,0.8088,Syrphidae,100,,Wasp,0,Diptera,0,0.0023,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154929.JPG,PA154929_1.jpg,2019-10-15,B18,B18,1,0.8051,Syrphidae,99.9,,Diptera,0.1,Wasp,0,0.0105,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154958.JPG,PA154958_1.jpg,2019-10-15,B18,B18,1,0.7114,Syrphidae,100,,Wasp,0,Halictus_scabiosae,0,0.0041,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154959.JPG,PA154959_1.jpg,2019-10-15,B18,B18,1,0.8059,Syrphidae,99.9,,Wasp,0.1,Coleoptera,0,0.0145,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
