original_image_file,cropped_image_file,det_num,det_confidence,species1,prob1,species2,prob2,species3,prob3,entropy,classification_precision
Braatz_images\2019_08_28_done\6A\P8281702.JPG,P8281702_2.jpg,2,0.5244,Bombus_impatiens,97.7,Habropoda,2.0,Bombus_rufocinctus,0.1,0.1298,0.9491
Braatz_images\2019_08_28_done\6A\P8281703.JPG,P8281703_1.jpg,1,0.6796,Lepidoptera,100.0,Thyreus,0.0,Wasp,0.0,0.0018,0.9686
Braatz_images\2019_08_28_done\6A\P8281703.JPG,P8281703_2.jpg,2,0.3544,Bombus_impatiens,31.5,Meliponini,27.8,Apis_cerana,18.3,1.9286,0.9491
Braatz_images\2019_08_28_done\6A\P8281704.JPG,P8281704_1.jpg,1,0.6988,Lepidoptera,100.0,Thyreus,0.0,Wasp,0.0,0.0025,0.9686
Braatz_images\2019_08_28_done\6A\P8281704.JPG,P8281704_2.jpg,2,0.5521,Bombus_impatiens,99.3,Bombus_rufocinctus,0.2,Bombus_vagans_sandersoni,0.1,0.0618,0.9491
Braatz_images\2019_08_28_done\6A\P8281705.JPG,P8281705_1.jpg,1,0.6039,Lepidoptera,100.0,Thyreus,0.0,Wasp,0.0,0.0018,0.9686
Braatz_images\2019_08_28_done\6A\P8281705.JPG,P8281705_2.jpg,2,0.2306,Coleoptera,27.5,Lepidoptera,22.0,Apis_dorsata,17.5,2.5989,0.9916
Braatz_images\2019_08_28_done\6A\P8281706.JPG,P8281706_1.jpg,1,0.6629,Lepidoptera,100.0,Wasp,0.0,Coleoptera,0.0,0.0004,0.9686
Braatz_images\2019_08_28_done\6A\P8281707.JPG,P8281707_1.jpg,1,0.6848,Apis_mellifera,94.6,Apis_dorsata,2.0,Meliponini,1.7,0.2884,0.9707
Braatz_images\2019_08_28_done\6A\P8281707.JPG,P8281707_2.jpg,2,0.3887,Lepidoptera,100.0,Wasp,0.0,Coleoptera,0.0,0.0002,0.9686
Braatz_images\2019_08_28_done\6A\P8281708.JPG,P8281708_1.jpg,1,0.6615,Lepidoptera,100.0,Wasp,0.0,Apis_dorsata,0.0,0.0005,0.9686
Braatz_images\2019_08_28_done\6A\P8281709.JPG,P8281709_1.jpg,1,0.7656,Lepidoptera,100.0,Wasp,0.0,Syrphidae,0.0,0.0006,0.9686
Braatz_images\2019_08_28_done\6A\P8281709.JPG,P8281709_2.jpg,2,0.5133,Ceylalictus,54.2,Hylaeus,26.8,Syrphidae,7.8,1.3637,0.9444
Braatz_images\2019_08_28_done\6A\P8281709.JPG,P8281709_3.jpg,3,0.3872,Xylocopa_micans,9.6,Coleoptera,9.0,Bombus_melanopygus,7.1,3.6685,0.9040
Braatz_images\2019_08_28_done\6A\P8281709.JPG,P8281709_4.jpg,4,0.3651,Coleoptera,91.5,Wasp,8.0,Syrphidae,0.4,0.3120,0.9916
Braatz_images\2019_08_28_done\6A\P8281710.JPG,P8281710_1.jpg,1,0.7580,Lepidoptera,100.0,Wasp,0.0,Syrphidae,0.0,0.0004,0.9686
Braatz_images\2019_08_28_done\6A\P8281710.JPG,P8281710_2.jpg,2,0.4364,Coleoptera,44.0,Xylocopa_latipes,28.3,Hylaeus_modestus,8.0,1.7838,0.9916
Braatz_images\2019_08_28_done\6A\P8281710.JPG,P8281710_3.jpg,3,0.3639,Wasp,99.7,Hylaeus,0.1,Coleoptera,0.0,0.0229,0.9575
Braatz_images\2019_08_28_done\6A\P8281711.JPG,P8281711_1.jpg,1,0.7869,Lepidoptera,100.0,Wasp,0.0,Apis_dorsata,0.0,0.0007,0.9686
Braatz_images\2019_08_28_done\6A\P8281711.JPG,P8281711_2.jpg,2,0.4357,Wasp,87.9,Coleoptera,9.9,Diptera,1.7,0.4429,0.9575
Braatz_images\2019_08_28_done\6A\P8281712.JPG,P8281712_1.jpg,1,0.7574,Lepidoptera,100.0,Wasp,0.0,Coleoptera,0.0,0.0011,0.9686
Braatz_images\2019_08_28_done\6A\P8281713.JPG,P8281713_1.jpg,1,0.3747,Lepidoptera,100.0,Syrphidae,0.0,Xylocopa_aestuans,0.0,0.0021,0.9686
Braatz_images\2019_08_28_done\6A\P8281713.JPG,P8281713_2.jpg,2,0.3460,Apis_mellifera,88.3,Apis_cerana,6.1,Meliponini,4.0,0.5183,0.9707
Braatz_images\2019_08_28_done\6A\P8281713.JPG,P8281713_3.jpg,3,0.3021,Coleoptera,47.4,Xylocopa,9.8,Bombus_ardens,9.2,2.2876,0.9916
Braatz_images\2019_08_28_done\6A\P8281713.JPG,P8281713_4.jpg,4,0.2968,Meliponini,67.4,Halictus_rubicundus,7.1,Wasp,5.1,1.5619,0.9634
Braatz_images\2019_08_28_done\6A\P8281714.JPG,P8281714_1.jpg,1,0.7521,Lepidoptera,100.0,Wasp,0.0,Thyreus,0.0,0.0002,0.9686
Braatz_images\2019_08_28_done\6A\P8281714.JPG,P8281714_2.jpg,2,0.3311,Hylaeus_modestus,39.5,Hylaeus,30.1,Ceylalictus,16.3,1.6952,0.8886
Braatz_images\2019_08_28_done\6A\P8281716.JPG,P8281716_1.jpg,1,0.7886,Apis_mellifera,99.5,Apis_cerana,0.2,Lasioglossum,0.0,0.0392,0.9707
Braatz_images\2019_08_28_done\6A\P8281717.JPG,P8281717_1.jpg,1,0.7709,Apis_mellifera,91.1,Apis_cerana,5.5,Apis_florea,1.0,0.4540,0.9707
Braatz_images\2019_08_28_done\6A\P8281718.JPG,P8281718_1.jpg,1,0.7970,Apis_mellifera,99.9,Apis_cerana,0.0,Halictus_scabiosae,0.0,0.0077,0.9707
Braatz_images\2019_08_28_done\6A\P8281719.JPG,P8281719_1.jpg,1,0.7901,Apis_mellifera,100.0,Syrphidae,0.0,Meliponini,0.0,0.0037,0.9707
Braatz_images\2019_08_28_done\6A\P8281720.JPG,P8281720_1.jpg,1,0.7963,Apis_mellifera,96.3,Apis_cerana,3.1,Apis_florea,0.3,0.1888,0.9707
Braatz_images\2019_08_28_done\6A\P8281720.JPG,P8281720_2.jpg,2,0.2956,Ceylalictus,33.3,Perdita,26.5,Coleoptera,6.5,2.5285,0.9444
Braatz_images\2019_08_28_done\6A\P8281721.JPG,P8281721_1.jpg,1,0.2224,Apis_mellifera,45.7,Bombus_diversus,23.6,Apis_cerana,9.0,1.7676,0.9707
Braatz_images\2019_08_28_done\6A\P8281722.JPG,P8281722_1.jpg,1,0.7129,Apis_mellifera,91.7,Apis_cerana,4.4,Apis_florea,2.5,0.3833,0.9707
Braatz_images\2019_08_28_done\6A\P8281723.JPG,P8281723_1.jpg,1,0.7402,Apis_mellifera,96.8,Apis_dorsata,2.3,Apis_cerana,0.8,0.1694,0.9707
Braatz_images\2019_08_28_done\6A\P8281724.JPG,P8281724_1.jpg,1,0.7814,Apis_mellifera,58.4,Apis_cerana,39.5,Apis_florea,1.8,0.7752,0.9707
Braatz_images\2019_08_28_done\6A\P8281725.JPG,P8281725_1.jpg,1,0.7642,Bombus_impatiens,82.3,Bombus_griseocollis,14.5,Bombus_bimaculatus,1.7,0.6021,0.9491
Braatz_images\2019_08_28_done\6A\P8281726.JPG,P8281726_1.jpg,1,0.4073,Bombus_ardens,72.6,Bombus_haematurus,14.1,Bombus_terrestris,4.2,1.0647,0.7451
Braatz_images\2019_08_28_done\6A\P8281727.JPG,P8281727_1.jpg,1,0.7782,Bombus_impatiens,98.0,Bombus_bimaculatus,1.0,Bombus_griseocollis,0.4,0.1324,0.9491
Braatz_images\2019_08_28_done\6A\P8281727.JPG,P8281727_2.jpg,2,0.5040,Apis_mellifera,77.1,Apis_cerana,11.8,Syrphidae,3.8,0.9397,0.9707
Braatz_images\2019_08_28_done\6A\P8281728.JPG,P8281728_1.jpg,1,0.7842,Bombus_impatiens,71.5,Bombus_rufocinctus,19.0,Bombus_affinis,2.5,1.0075,0.9491
Braatz_images\2019_08_28_done\6A\P8281729.JPG,P8281729_1.jpg,1,0.7878,Bombus_impatiens,98.3,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.3,0.1343,0.9491
Braatz_images\2019_08_28_done\6A\P8281730.JPG,P8281730_1.jpg,1,0.7662,Bombus_impatiens,92.9,Bombus_affinis,3.4,Bombus_griseocollis,3.2,0.3328,0.9491
Braatz_images\2019_08_28_done\6A\P8281731.JPG,P8281731_1.jpg,1,0.7504,Bombus_impatiens,97.0,Bombus_griseocollis,0.5,Apis_mellifera,0.3,0.2382,0.9491
Braatz_images\2019_08_28_done\6A\P8281732.JPG,P8281732_1.jpg,1,0.7632,Bombus_impatiens,92.8,Bombus_griseocollis,3.7,Bombus_affinis,1.5,0.3721,0.9491
Braatz_images\2019_08_28_done\6A\P8281733.JPG,P8281733_1.jpg,1,0.7671,Bombus_impatiens,86.3,Bombus_affinis,9.5,Bombus_griseocollis,1.4,0.5637,0.9491
Braatz_images\2019_08_28_done\6A\P8281734.JPG,P8281734_1.jpg,1,0.7153,Bombus_impatiens,74.2,Bombus_affinis,21.9,Bombus_bimaculatus,2.0,0.7221,0.9491
Braatz_images\2019_08_28_done\6A\P8281735.JPG,P8281735_1.jpg,1,0.7695,Bombus_impatiens,98.6,Bombus_bimaculatus,0.9,Bombus_griseocollis,0.2,0.0956,0.9491
Braatz_images\2019_08_28_done\6A\P8281736.JPG,P8281736_1.jpg,1,0.7717,Bombus_impatiens,96.0,Bombus_griseocollis,1.9,Bombus_bimaculatus,1.0,0.2300,0.9491
Braatz_images\2019_08_28_done\6A\P8281737.JPG,P8281737_1.jpg,1,0.7599,Apis_mellifera,96.2,Apis_cerana,1.9,Apis_florea,1.1,0.2265,0.9707
Braatz_images\2019_08_28_done\6A\P8281737.JPG,P8281737_2.jpg,2,0.7092,Bombus_impatiens,64.8,Bombus_griseocollis,33.4,Bombus_bimaculatus,1.2,0.7426,0.9491
Braatz_images\2019_08_28_done\6A\P8281737.JPG,P8281737_3.jpg,3,0.3524,Lepidoptera,100.0,Syrphidae,0.0,Wasp,0.0,0.0007,0.9686
Braatz_images\2019_08_28_done\6A\P8281738.JPG,P8281738_1.jpg,1,0.7926,Bombus_affinis,60.6,Bombus_impatiens,38.8,Bombus_griseocollis,0.3,0.7064,0.9677
Braatz_images\2019_08_28_done\6A\P8281739.JPG,P8281739_1.jpg,1,0.7549,Bombus_impatiens,63.9,Bombus_rufocinctus,13.8,Bombus_bimaculatus,8.9,1.3494,0.9491
Braatz_images\2019_08_28_done\6A\P8281740.JPG,P8281740_1.jpg,1,0.7427,Bombus_impatiens,82.1,Bombus_griseocollis,13.5,Bombus_bimaculatus,3.6,0.6041,0.9491
Braatz_images\2019_08_28_done\6A\P8281740.JPG,P8281740_2.jpg,2,0.5306,Syrphidae,52.7,Diptera,45.7,Coleoptera,0.8,0.8016,0.9836
Braatz_images\2019_08_28_done\6A\P8281741.JPG,P8281741_1.jpg,1,0.8342,Bombus_impatiens,99.3,Bombus_griseocollis,0.5,Bombus_bimaculatus,0.1,0.0461,0.9491
Braatz_images\2019_08_28_done\6A\P8281742.JPG,P8281742_1.jpg,1,0.8413,Bombus_impatiens,98.7,Bombus_griseocollis,1.0,Bombus_bimaculatus,0.2,0.0845,0.9491
Braatz_images\2019_08_28_done\6A\P8281743.JPG,P8281743_1.jpg,1,0.8053,Bombus_impatiens,96.9,Bombus_griseocollis,2.7,Bombus_bimaculatus,0.2,0.1567,0.9491
Braatz_images\2019_08_28_done\6A\P8281744.JPG,P8281744_1.jpg,1,0.6126,Lepidoptera,99.9,Coleoptera,0.1,Diptera,0.0,0.0116,0.9686
Braatz_images\2019_08_28_done\6A\P8281745.JPG,P8281745_1.jpg,1,0.7176,Lepidoptera,100.0,Coleoptera,0.0,Diptera,0.0,0.0018,0.9686
Braatz_images\2019_08_28_done\6A\P8281746.JPG,P8281746_1.jpg,1,0.6726,Lepidoptera,99.9,Coleoptera,0.0,Wasp,0.0,0.0053,0.9686
Braatz_images\2019_08_28_done\6A\P8281747.JPG,P8281747_1.jpg,1,0.7947,Lepidoptera,100.0,Coleoptera,0.0,Apis_cerana,0.0,0.0004,0.9686
Braatz_images\2019_08_28_done\6A\P8281748.JPG,P8281748_1.jpg,1,0.8775,Lepidoptera,100.0,Coleoptera,0.0,Wasp,0.0,0.0003,0.9686
Braatz_images\2019_08_28_done\6A\P8281749.JPG,P8281749_1.jpg,1,0.8870,Lepidoptera,100.0,Coleoptera,0.0,Apis_dorsata,0.0,0.0003,0.9686
Braatz_images\2019_08_28_done\6A\P8281750.JPG,P8281750_1.jpg,1,0.8785,Lepidoptera,100.0,Coleoptera,0.0,Diptera,0.0,0.0013,0.9686
Braatz_images\2019_08_28_done\6A\P8281751.JPG,P8281751_1.jpg,1,0.8941,Lepidoptera,100.0,Coleoptera,0.0,Diptera,0.0,0.0003,0.9686
Braatz_images\2019_08_28_done\6A\P8281752.JPG,P8281752_1.jpg,1,0.8854,Lepidoptera,100.0,Coleoptera,0.0,Diptera,0.0,0.0002,0.9686
Braatz_images\2019_08_28_done\6A\P8281753.JPG,P8281753_1.jpg,1,0.8852,Lepidoptera,100.0,Coleoptera,0.0,Diptera,0.0,0.0002,0.9686
Braatz_images\2019_08_28_done\6A\P8281754.JPG,P8281754_1.jpg,1,0.8951,Lepidoptera,100.0,Coleoptera,0.0,Diptera,0.0,0.0002,0.9686
Braatz_images\2019_08_28_done\6A\P8281754.JPG,P8281754_2.jpg,2,0.2803,Nomada,92.2,Meliponini,3.9,Wasp,0.7,0.4172,0.9710
Braatz_images\2019_08_28_done\6A\P8281755.JPG,P8281755_1.jpg,1,0.7849,Lepidoptera,100.0,Wasp,0.0,Syrphidae,0.0,0.0014,0.9686
Braatz_images\2019_08_28_done\6A\P8281756.JPG,P8281756_1.jpg,1,0.7797,Lepidoptera,100.0,Wasp,0.0,Coleoptera,0.0,0.0001,0.9686
Braatz_images\2019_08_28_done\6A\P8281756.JPG,P8281756_2.jpg,2,0.7003,Bombus_impatiens,37.6,Bombus_opifex,14.3,Bombus_terricola,7.1,2.3711,0.9491
Braatz_images\2019_08_28_done\6B\P8281840.JPG,P8281840_1.jpg,1,0.7158,Pseudopanurgus,60.8,Halictus,13.1,Halictus_ligatus,3.2,1.7722,0.8641
Braatz_images\2019_08_28_done\6B\P8281841.JPG,P8281841_1.jpg,1,0.7804,Bombus_impatiens,99.5,Bombus_rufocinctus,0.1,Bombus_griseocollis,0.1,0.0468,0.9491
Braatz_images\2019_08_28_done\6B\P8281842.JPG,P8281842_1.jpg,1,0.5058,Agapostemon_splendens,58.0,Xylocopa_micans,14.6,Wasp,6.9,1.5991,0.9058
Braatz_images\2019_08_28_done\6B\P8281843.JPG,NA,NA,,,,,,,,,
Braatz_images\2019_08_28_done\6B\P8281844.JPG,P8281844_1.jpg,1,0.8452,Bombus_impatiens,94.6,Bombus_griseocollis,2.9,Bombus_bimaculatus,1.1,0.2765,0.9491
Braatz_images\2019_08_28_done\6B\P8281845.JPG,P8281845_1.jpg,1,0.8573,Wasp,99.9,Syrphidae,0.1,Ceratina,0.0,0.0059,0.9575
Braatz_images\2019_08_28_done\6B\P8281845.JPG,P8281845_2.jpg,2,0.8420,Bombus_impatiens,99.6,Bombus_bimaculatus,0.2,Bombus_griseocollis,0.1,0.0295,0.9491
Braatz_images\2019_08_28_done\6B\P8281846.JPG,P8281846_1.jpg,1,0.8466,Bombus_impatiens,99.4,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.1,0.0442,0.9491
Braatz_images\2019_08_28_done\6B\P8281847.JPG,P8281847_1.jpg,1,0.8560,Bombus_impatiens,99.3,Bombus_griseocollis,0.3,Bombus_affinis,0.2,0.0553,0.9491
Braatz_images\2019_08_28_done\6B\P8281848.JPG,P8281848_1.jpg,1,0.8579,Bombus_impatiens,99.4,Bombus_griseocollis,0.2,Bombus_affinis,0.2,0.0519,0.9491
Braatz_images\2019_08_28_done\6B\P8281849.JPG,P8281849_1.jpg,1,0.7916,Bombus_impatiens,98.2,Bombus_affinis,0.8,Bombus_griseocollis,0.4,0.1176,0.9491
Braatz_images\2019_08_28_done\6B\P8281850.JPG,P8281850_1.jpg,1,0.8144,Bombus_impatiens,93.7,Bombus_bimaculatus,3.2,Bombus_griseocollis,0.8,0.3519,0.9491
Braatz_images\2019_08_28_done\6B\P8281851.JPG,P8281851_1.jpg,1,0.8305,Bombus_impatiens,99.2,Bombus_bimaculatus,0.4,Bombus_affinis,0.1,0.0642,0.9491
Braatz_images\2019_08_28_done\6B\P8281852.JPG,P8281852_1.jpg,1,0.8277,Bombus_impatiens,87.7,Bombus_griseocollis,9.3,Bombus_bimaculatus,1.5,0.4764,0.9491
Braatz_images\2019_08_28_done\6B\P8281852.JPG,P8281852_2.jpg,2,0.3569,Meliponini,99.8,Hylaeus,0.1,Hylaeus_leptocephalus,0.0,0.0145,0.9634
Braatz_images\2019_08_28_done\6B\P8281853.JPG,P8281853_1.jpg,1,0.8463,Bombus_impatiens,92.2,Bombus_griseocollis,2.9,Bombus_bimaculatus,1.3,0.4418,0.9491
Braatz_images\2019_08_28_done\6B\P8281853.JPG,P8281853_2.jpg,2,0.7169,Apis_mellifera,99.9,Apis_cerana,0.0,Bombus_huntii,0.0,0.0086,0.9707
Braatz_images\2019_08_28_done\6B\P8281854.JPG,P8281854_1.jpg,1,0.8348,Bombus_impatiens,99.8,Bombus_griseocollis,0.1,Bombus_bimaculatus,0.0,0.0176,0.9491
Braatz_images\2019_08_28_done\6B\P8281854.JPG,P8281854_2.jpg,2,0.3966,Apis_mellifera,99.7,Apis_cerana,0.3,Osmia_bicornis,0.0,0.0243,0.9707
Braatz_images\2019_08_28_done\6B\P8281855.JPG,P8281855_1.jpg,1,0.7670,Apis_mellifera,97.5,Osmia_bicornis,1.2,Andrena_fulva,0.5,0.1706,0.9707
Braatz_images\2019_08_28_done\6B\P8281856.JPG,P8281856_1.jpg,1,0.6860,Lepidoptera,100.0,Syrphidae,0.0,Wasp,0.0,0.0005,0.9686
Braatz_images\2019_08_28_done\6B\P8281856.JPG,P8281856_2.jpg,2,0.5599,Bombus_ardens,44.1,Bombus_opifex,16.0,Apis_cerana,4.3,2.5490,0.7451
Braatz_images\2019_08_28_done\6B\P8281857.JPG,P8281857_1.jpg,1,0.7705,Bombus_impatiens,97.4,Bombus_bimaculatus,1.7,Bombus_griseocollis,0.2,0.1660,0.9491
Braatz_images\2019_08_28_done\6B\P8281857.JPG,P8281857_2.jpg,2,0.7347,Apis_mellifera,97.4,Apis_cerana,1.0,Apis_dorsata,0.5,0.1814,0.9707
Braatz_images\2019_08_28_done\6B\P8281857.JPG,P8281857_3.jpg,3,0.5515,Apis_mellifera,91.6,Apis_florea,5.2,Apis_cerana,2.7,0.3708,0.9707
Braatz_images\2019_08_28_done\6B\P8281857.JPG,P8281857_4.jpg,4,0.2553,Apis_mellifera,98.9,Apis_cerana,0.5,Apis_florea,0.2,0.0794,0.9707
Braatz_images\2019_08_28_done\6B\P8281858.JPG,P8281858_1.jpg,1,0.7357,Bombus_impatiens,99.0,Bombus_affinis,0.6,Bombus_griseocollis,0.3,0.0701,0.9491
Braatz_images\2019_08_28_done\6B\P8281859.JPG,P8281859_1.jpg,1,0.4438,Hylaeus_modestus,41.6,Ceylalictus,28.5,Coleoptera,21.5,1.5855,0.8886
Braatz_images\2019_08_28_done\6B\P8281860.JPG,P8281860_1.jpg,1,0.5860,Bombus_rufocinctus,88.8,Bombus_impatiens,6.9,Bombus_citrinus,0.9,0.5227,0.9515
Braatz_images\2019_08_28_done\6B\P8281860.JPG,P8281860_2.jpg,2,0.2174,Xylocopa_latipes,40.4,Coleoptera,15.5,Xylocopa,10.9,2.4795,0.8312
Braatz_images\2019_08_28_done\6B\P8281861.JPG,P8281861_1.jpg,1,0.6779,Bombus_impatiens,90.8,Bombus_rufocinctus,3.1,Bombus_bimaculatus,2.8,0.4847,0.9491
Braatz_images\2019_08_28_done\7A\P8281757.JPG,P8281757_1.jpg,1,0.2339,Bombus_ardens,54.0,Apis_cerana,13.3,Bombus_opifex,7.0,1.8594,0.7451
Braatz_images\2019_08_28_done\7A\P8281758.JPG,P8281758_1.jpg,1,0.7394,Bombus_impatiens,77.4,Andrena_vaga,6.1,Xylocopa_virginica,3.5,1.0665,0.9491
Braatz_images\2019_08_28_done\7A\P8281759.JPG,P8281759_1.jpg,1,0.7688,Bombus_impatiens,98.9,Bombus_affinis,0.2,Bombus_griseocollis,0.2,0.0875,0.9491
Braatz_images\2019_08_28_done\7A\P8281760.JPG,P8281760_1.jpg,1,0.7339,Bombus_impatiens,94.3,Bombus_griseocollis,4.4,Bombus_vancouverensis,0.4,0.2761,0.9491
Braatz_images\2019_08_28_done\7A\P8281761.JPG,P8281761_1.jpg,1,0.7517,Bombus_impatiens,72.6,Habropoda,6.9,Bombus_affinis,3.7,1.3437,0.9491
Braatz_images\2019_08_28_done\7A\P8281762.JPG,P8281762_1.jpg,1,0.7173,Bombus_impatiens,98.7,Bombus_affinis,0.4,Bombus_griseocollis,0.3,0.0979,0.9491
Braatz_images\2019_08_28_done\7A\P8281763.JPG,P8281763_1.jpg,1,0.7277,Bombus_impatiens,97.2,Bombus_rufocinctus,0.8,Syrphidae,0.4,0.1994,0.9491
Braatz_images\2019_08_28_done\7A\P8281764.JPG,P8281764_1.jpg,1,0.7465,Bombus_impatiens,97.5,Bombus_rufocinctus,0.9,Bombus_citrinus,0.3,0.1727,0.9491
Braatz_images\2019_08_28_done\7A\P8281765.JPG,P8281765_1.jpg,1,0.7342,Bombus_impatiens,94.1,Bombus_affinis,1.1,Bombus_dahlbomii,0.7,0.4145,0.9491
Braatz_images\2019_08_28_done\7A\P8281766.JPG,P8281766_1.jpg,1,0.7505,Apis_mellifera,99.8,Andrena,0.0,Colletes_hederae,0.0,0.0202,0.9707
Braatz_images\2019_08_28_done\7A\P8281767.JPG,P8281767_1.jpg,1,0.7288,Apis_mellifera,99.9,Colletes,0.0,Colletes_hederae,0.0,0.0128,0.9707
Braatz_images\2019_08_28_done\7A\P8281768.JPG,P8281768_1.jpg,1,0.7188,Apis_mellifera,99.8,Apis_cerana,0.1,Apis_florea,0.0,0.0160,0.9707
Braatz_images\2019_08_28_done\7A\P8281769.JPG,NA,NA,,,,,,,,,
Braatz_images\2019_08_28_done\7A\P8281770.JPG,P8281770_1.jpg,1,0.8240,Bombus_impatiens,99.4,Bombus_griseocollis,0.1,Bombus_affinis,0.1,0.0542,0.9491
Braatz_images\2019_08_28_done\7A\P8281771.JPG,P8281771_1.jpg,1,0.7722,Bombus_impatiens,99.6,Bombus_affinis,0.2,Bombus_bimaculatus,0.1,0.0321,0.9491
Braatz_images\2019_08_28_done\7A\P8281772.JPG,P8281772_1.jpg,1,0.8077,Bombus_impatiens,99.0,Bombus_bimaculatus,0.4,Bombus_griseocollis,0.1,0.0770,0.9491
Braatz_images\2019_08_28_done\7A\P8281773.JPG,P8281773_1.jpg,1,0.7167,Bombus_impatiens,99.5,Bombus_bimaculatus,0.1,Bombus_griseocollis,0.1,0.0408,0.9491
Braatz_images\2019_08_28_done\7A\P8281774.JPG,P8281774_1.jpg,1,0.4416,Perdita,67.6,Meliponini,9.3,Wasp,4.7,1.5787,0.9145
Braatz_images\2019_08_28_done\7A\P8281775.JPG,P8281775_1.jpg,1,0.6681,Lepidoptera,62.3,Meliponini,14.6,Wasp,7.4,1.5051,0.9686
Braatz_images\2019_08_28_done\7A\P8281775.JPG,P8281775_2.jpg,2,0.5766,Apis_cerana,53.1,Apis_mellifera,24.4,Colletes_inaequalis,16.7,1.1884,0.9488
Braatz_images\2019_08_28_done\7A\P8281776.JPG,P8281776_1.jpg,1,0.6640,Meliponini,39.6,Coleoptera,35.4,Perdita,15.6,1.4847,0.9634
Braatz_images\2019_08_28_done\7A\P8281776.JPG,P8281776_2.jpg,2,0.4579,Bombus_bimaculatus,51.2,Bombus_impatiens,47.9,Bombus_vagans_sandersoni,0.4,0.7568,0.9318
Braatz_images\2019_08_28_done\7A\P8281776.JPG,P8281776_3.jpg,3,0.2236,Diphaglossa_gayi,69.6,Lepidoptera,13.4,Lasioglossum,4.7,1.3101,
Braatz_images\2019_08_28_done\7A\P8281777.JPG,P8281777_1.jpg,1,0.8174,Bombus_impatiens,99.7,Bombus_affinis,0.1,Xylocopa_virginica,0.1,0.0273,0.9491
Braatz_images\2019_08_28_done\7A\P8281778.JPG,P8281778_1.jpg,1,0.7504,Bombus_bimaculatus,64.6,Bombus_impatiens,22.7,Bombus_griseocollis,6.9,1.0172,0.9318
Braatz_images\2019_08_28_done\7A\P8281779.JPG,P8281779_1.jpg,1,0.7715,Bombus_impatiens,99.3,Bombus_griseocollis,0.3,Bombus_affinis,0.1,0.0561,0.9491
Braatz_images\2019_08_28_done\7A\P8281780.JPG,P8281780_1.jpg,1,0.7738,Bombus_impatiens,99.5,Bombus_griseocollis,0.1,Xylocopa_virginica,0.1,0.0410,0.9491
Braatz_images\2019_08_28_done\7A\P8281781.JPG,P8281781_1.jpg,1,0.7956,Bombus_impatiens,99.6,Bombus_griseocollis,0.1,Xylocopa_virginica,0.0,0.0379,0.9491
Braatz_images\2019_08_28_done\7A\P8281782.JPG,P8281782_1.jpg,1,0.8204,Bombus_impatiens,99.4,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.1,0.0430,0.9491
Braatz_images\2019_08_28_done\7A\P8281783.JPG,P8281783_1.jpg,1,0.7771,Bombus_impatiens,97.6,Bombus_argillaceus,1.1,Bombus_bimaculatus,0.4,0.1542,0.9491
Braatz_images\2019_08_28_done\7A\P8281784.JPG,P8281784_1.jpg,1,0.7860,Apis_mellifera,81.0,Apis_cerana,18.9,Syrphidae,0.0,0.4917,0.9707
Braatz_images\2019_08_28_done\7A\P8281785.JPG,P8281785_1.jpg,1,0.7821,Apis_mellifera,90.1,Apis_cerana,4.6,Andrena_florea,2.6,0.4623,0.9707
Braatz_images\2019_08_28_done\7A\P8281786.JPG,P8281786_1.jpg,1,0.6518,Apis_mellifera,86.9,Apis_cerana,8.1,Apis_florea,1.2,0.5993,0.9707
Braatz_images\2019_08_28_done\7A\P8281787.JPG,P8281787_1.jpg,1,0.7297,Apis_mellifera,99.9,Apis_cerana,0.1,Colletes_hederae,0.0,0.0098,0.9707
Braatz_images\2019_08_28_done\7A\P8281788.JPG,P8281788_1.jpg,1,0.8032,Apis_mellifera,99.6,Apis_cerana,0.1,Andrena_florea,0.1,0.0408,0.9707
Braatz_images\2019_08_28_done\7A\P8281788.JPG,P8281788_2.jpg,2,0.2306,Apis,32.5,Lepidoptera,31.3,Meliponini,9.3,2.1490,0.8519
Braatz_images\2019_08_28_done\7A\P8281789.JPG,P8281789_1.jpg,1,0.8263,Apis_mellifera,93.4,Apis_cerana,5.3,Syrphidae,0.3,0.3047,0.9707
Braatz_images\2019_08_28_done\7A\P8281789.JPG,P8281789_2.jpg,2,0.2216,Lepidoptera,80.7,Apis,10.6,Apis_cerana,2.6,0.8870,0.9686
Braatz_images\2019_08_28_done\7A\P8281790.JPG,P8281790_1.jpg,1,0.7557,Apis_florea,57.3,Apis_cerana,33.8,Apis_mellifera,5.3,0.9917,0.9627
Braatz_images\2019_08_28_done\7A\P8281791.JPG,P8281791_1.jpg,1,0.8265,Apis_mellifera,58.6,Apis_cerana,40.2,Apis_florea,0.3,0.7673,0.9707
Braatz_images\2019_08_28_done\7A\P8281792.JPG,P8281792_1.jpg,1,0.7127,Apis_mellifera,47.4,Andrena_haemorrhoa,28.1,Andrena,4.5,1.8035,0.9707
Braatz_images\2019_08_28_done\7A\P8281793.JPG,P8281793_1.jpg,1,0.7652,Apis_mellifera,99.7,Syrphidae,0.1,Bombus_rufocinctus,0.0,0.0314,0.9707
